web-scraper-order,web-scraper-start-url,products,products-href,enter,enter-href,image-src,features,specs
"1649630924-1712","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","Integrated magnets for mounting capability",""
"1649630912-1645","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      12 Gallon Wet/Dry Vacuum Tank (0932-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0932-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0932-20_1.png?mw=520&mh=520&hash=3039BE93CBDE48A0F3F64F604F514A41","","7.55 lbs"
"1649630879-1360","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ Wet/Dry Vacuum Motor Head (0911-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0911-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0911-20_1.png?mw=520&mh=520&hash=F081D42EC4835A5E425D2BB32DF8592D","Attaches to MILWAUKEE® 6, 9, & 12 Gallon Wet/Dry Vacuum Tanks (0912, 0922, 0932)",""
"1649630906-1615","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 15mm Random Orbital Polisher (2684-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2684-20","/-/media/Products/Power-Tools/Cordless/Sanders-and-Polishers/2684/2684-20_1.png?mw=520&mh=520&hash=F70E9B6A815E6D1B3E29F3ECE5CBCA18","","2.74 in"
"1649630930-1790","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Yes"
"1649630818-992","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Wet Floor Nozzle (49-90-2005) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2005","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2005_2.png?mw=520&mh=520&hash=8F3B94E88A562A0F51AED84FC9AAD8CA","","Product Specifications"
"1649630864-1266","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","Tool-Free Guard Adjustment for faster guard installations and adjustments",""
"1649630903-1580","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","","Length"
"1649630857-1229","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Slide Switch Lock-On (2889-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2889-20","/-/media/Products/Power-Tools/Cordless/Grinders/2889/2889-20_1.png?mw=520&mh=520&hash=895D7B9976185F41E5CEC663CA8391AA","","4.365 in"
"1649630936-1874","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","",""
"1649630873-1346","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","","Cordless"
"1649630936-1838","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","POWERSTATE™ Brushless Motor: delivers consistent 12,500 VPM for optimal consolidation",""
"1649630924-1731","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","Width"
"1649630873-1328","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","Reinforced casters and tread design deliver up to 8X wheel life",""
"1649630897-1513","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","","Battery Specifications"
"1649630915-1672","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Dual Battery Wet/Dry Vacuum Motor Head (0921-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0921-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920_B.png?mw=520&mh=520&hash=13F544A14D0D42652951C2CD898CFAFD","","15.5 in"
"1649630930-1771","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Material Composition"
"1649630927-1736","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Stick Transfer Pump (2579-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2579-20","/-/media/Products/Power-Tools/Cordless/Transfer-Pumps/2579-20/2579_20_2.png?mw=520&mh=520&hash=318B7573096BC9EB896EF1364076B3CB","Up to 9 Gallons Per Minute",""
"1649630888-1441","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      Premium Wet/Dry Vacuum Cart (0933-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0933-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0933-20_1_v2.png?mw=520&mh=520&hash=2973C5E47F24B8F856CA5FC48B40065B","Includes (4) different storage spaces for vacuum accessories",""
"1649630941-1901","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","","12.4 in"
"1649630873-1356","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","","M18"
"1649630927-1745","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Stick Transfer Pump (2579-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2579-20","/-/media/Products/Power-Tools/Cordless/Transfer-Pumps/2579-20/2579_20_2.png?mw=520&mh=520&hash=318B7573096BC9EB896EF1364076B3CB","","Cordless"
"1649630873-1337","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","(4) latching points on the motor head to store and secure the Vacuum Tool Storage Bag (49-90-2019)",""
"1649630924-1726","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","8.85 in"
"1649630891-1459","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6.5 Peak HP Wet/Dry Vacuum Motor Head (0931-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0931-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0931-20_1.png?mw=520&mh=520&hash=DD408A7F2F5241885A1726ACF798990B","Integrated pivoting cord wrap for easy storage and quick removal",""
"1649630936-1836","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","Consolidate up to 20 cubic yards per charge with High Output 6.0 Battery Pack",""
"1649630861-1237","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","Variable speed provides 5 speed setting between 3,500 RPM and 8,500 RPM for greater control.",""
"1649630900-1558","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 Inflator (2848-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2848-20","/-/media/Products/Power-Tools/Cordless/Vacuums-and-Fans/2848-20/2848-20_2.png?mw=520&mh=520&hash=93509500E1CFF444EFAA1D228962DFFC","","Battery System"
"1649630867-1292","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Paddle Switch No-Lock (2886-20) 4.5 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2886-20","/-/media/Products/Power-Tools/Cordless/Grinders/2886/2886-20_1.png?mw=520&mh=520&hash=1F37B92672DB245DE71BA27856DD4A9E","Compatible with all M18™ batteries",""
"1649630933-1815","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","","Length"
"1649630944-1942","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","8.2 in"
"1649630854-1198","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      AIR-TIP™ 3-Piece Automotive Vacuum Tool Kit (49-90-2019A) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2019A","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2019A_2.png?mw=520&mh=520&hash=127F8FBF72A670A1B551A8D0BFAD741F","Each vacuum tool is compatible with other wet/dry vacuum brands that include 1-1/4”, 1-7/8”, 2-1/2” diameters, and is part of the AIR-TIP™ family of Trade Focused Vacuum Accessories",""
"1649630839-1116","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Floor Utility Nozzle (49-90-2009) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2009","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2009_2.png?mw=520&mh=520&hash=A48CAE125B91317A34550DFB7A75E198","","Height"
"1649630842-1125","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Crevice Tool (49-90-2008) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2008","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2008_1.png?mw=520&mh=520&hash=0CC9ABF9E15BB9738055B621B468A185","Compatible with other 2-1/2"" diameter vacuum hoses",""
"1649630845-1143","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","Hose Clip Adapter screws onto the end of the hose and connects directly to MILWAUKEE® power tools or dust shrouds with a clip interface and the other two adapters included in the kit",""
"1649630836-1104","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Curved Nozzle (49-90-2003) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2003","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2003_2.png?mw=520&mh=520&hash=888763551F52981E737D7B05EA7D6356","","0930-22HD - M18 FUEL 12 GALLON DUAL-BATTERY WET/DRY VACUUM KIT"
"1649630857-1228","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Slide Switch Lock-On (2889-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2889-20","/-/media/Products/Power-Tools/Cordless/Grinders/2889/2889-20_1.png?mw=520&mh=520&hash=895D7B9976185F41E5CEC663CA8391AA","","Height"
"1649630842-1124","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Crevice Tool (49-90-2008) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2008","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2008_1.png?mw=520&mh=520&hash=0CC9ABF9E15BB9738055B621B468A185","Red color ring for quick identification of its 2-1/2” diameter",""
"1649630857-1214","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Slide Switch Lock-On (2889-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2889-20","/-/media/Products/Power-Tools/Cordless/Grinders/2889/2889-20_1.png?mw=520&mh=520&hash=895D7B9976185F41E5CEC663CA8391AA","Tool-Free Guard Adjustment for faster guard installations and adjustments",""
"1649630927-1748","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Stick Transfer Pump (2579-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2579-20","/-/media/Products/Power-Tools/Cordless/Transfer-Pumps/2579-20/2579_20_2.png?mw=520&mh=520&hash=318B7573096BC9EB896EF1364076B3CB","","Weight"
"1649630848-1166","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon       Fleece Dust Bags (5PK) - 9 Gallon (49-90-1989) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1989","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1989_2.png?mw=520&mh=520&hash=0DA5B6FAC7C04FAE4206846CA62EEAB8","","13.75 in"
"1649630824-1026","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 9' Flexible Hose (49-90-2006) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2006","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2006_1.png?mw=520&mh=520&hash=DAFF583C7420F6BB01A638C04C0C7E0E","Quarter turn design locks hose into place while on the wet/dry vacuum",""
"1649630854-1206","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      AIR-TIP™ 3-Piece Automotive Vacuum Tool Kit (49-90-2019A) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2019A","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2019A_2.png?mw=520&mh=520&hash=127F8FBF72A670A1B551A8D0BFAD741F","","Width"
